AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,DAYS_BIRTH,DAYS_EMPLOYED,CNT_FAM_MEMBERS,NAME_CONTRACT_TYPE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_RATING_CLIENT,REG_REGION_NOT_WORK_REGION,FLAG_OWN_CAR,FLAG_OWN_REALTY,TARGET
66900.0,171500.0,8810.0,-21391,-1001,2,Cash loans,Working,Secondary / secondary special,Married,House / apartment,2,0,N,N,1
96300.0,288900.0,19210.0,-11559,-117,5,Cash loans,Working,Higher education,Married,House / apartment,3,0,N,N,1
64900.0,181300.0,10670.0,-23108,-3550,3,Cash loans,Working,Secondary / secondary special,Separated,House / apartment,1,0,Y,Y,0
129300.0,489400.0,31880.0,-10835,-36,2,Cash loans,Commercial associate,Secondary / secondary special,Married,House / apartment,2,1,Y,Y,0
269900.0,925600.0,57790.0,-22960,-5117,2,Cash loans,Working,Higher education,Married,House / apartment,2,0,Y,Y,0
114400.0,407800.0,17420.0,-23657,-3628,3,Cash loans,Pensioner,Secondary / secondary special,Single / not married,House / apartment,1,0,Y,Y,0
114100.0,270300.0,11810.0,-19108,-2550,2,Cash loans,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,2,0,N,Y,0
227700.0,610000.0,33960.0,-23438,-7393,2,Cash loans,Working,Higher education,Married,House / apartment,2,1,Y,Y,0
251300.0,466700.0,21170.0,-16823,-101,5,Cash loans,Pensioner,Higher education,Married,House / apartment,2,0,N,Y,0
140900.0,294800.0,15920.0,-11841,-1873,2,Cash loans,Working,Higher education,Married,House / apartment,2,0,Y,Y,0
207400.0,521700.0,34860.0,-14693,-3456,3,Cash loans,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,2,0,N,Y,0
86000.0,170000.0,8440.0,-17209,-247,3,Cash loans,Working,Secondary / secondary special,Married,House / apartment,2,1,N,N,0
293300.0,1005200.0,55000.0,-8844,-1605,3,Cash loans,Working,Secondary / secondary special,Married,With parents,3,0,N,Y,0
431200.0,1938200.0,100770.0,-17671,-914,4,Cash loans,Working,Secondary / secondary special,Married,House / apartment,1,0,N,Y,0
191100.0,396000.0,23120.0,-23438,-1045,2,Cash loans,Working,Secondary / secondary special,Widow,House / apartment,1,0,N,Y,0
51900.0,208500.0,9810.0,-10725,-4150,3,Cash loans,State servant,Secondary / secondary special,Married,House / apartment,2,0,N,Y,1
111400.0,236300.0,11520.0,-20408,-1412,3,Cash loans,Working,Secondary / secondary special,Married,House / apartment,2,0,Y,Y,0
200100.0,722100.0,46450.0,-22261,-178,4,Revolving loans,Pensioner,Secondary / secondary special,Single / not married,Municipal apartment,2,1,N,N,0
119300.0,421900.0,26620.0,-22836,-5055,3,Cash loans,Pensioner,Secondary / secondary special,Married,House / apartment,2,0,N,Y,0
278200.0,1178800.0,73700.0,-23100,-374,4,Cash loans,Working,Secondary / secondary special,Single / not married,House / apartment,2,0,N,N,0
197600.0,416500.0,25840.0,-16050,-4075,1,Cash loans,Working,Higher education,Civil marriage,House / apartment,3,0,Y,N,1
103400.0,274200.0,14790.0,-23376,-6460,1,Cash loans,Working,Secondary / secondary special,Married,House / apartment,2,0,N,N,0
149700.0,306200.0,18660.0,-19840,-3839,1,Cash loans,Pensioner,Higher education,Married,House / apartment,3,0,N,Y,1
94200.0,273200.0,14220.0,-10268,-2064,1,Cash loans,Working,Secondary / secondary special,Married,House / apartment,2,0,N,N,0
134400.0,572700.0,25550.0,-15334,-2485,1,Cash loans,Working,Secondary / secondary special,Single / not married,House / apartment,2,0,Y,Y,0
111600.0,436400.0,22790.0,-19214,-2197,1,Cash loans,Working,Secondary / secondary special,Single / not married,House / apartment,3,0,N,Y,1
265000.0,994200.0,45860.0,-11645,-1127,5,Cash loans,Pensioner,Secondary / secondary special,Married,House / apartment,1,1,Y,Y,0
424200.0,1374100.0,71680.0,-17965,-585,2,Cash loans,Working,Higher education,Separated,House / apartment,2,0,N,Y,0
72000.0,301300.0,14980.0,-18383,-612,2,Cash loans,Commercial associate,Incomplete higher,Married,House / apartment,1,0,N,Y,0
56300.0,169700.0,9770.0,-10284,-2399,3,Cash loans,Working,Secondary / secondary special,Married,House / apartment,3,0,Y,Y,1
130300.0,287200.0,14760.0,-16751,-1796,1,Cash loans,Commercial associate,Secondary / secondary special,Married,House / apartment,2,0,Y,Y,0
68900.0,279800.0,16880.0,-20071,-1605,2,Cash loans,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,N,N,0
150700.0,385000.0,21300.0,-15688,-1930,1,Cash loans,Working,Higher education,Married,House / apartment,2,0,Y,Y,0
214200.0,416600.0,27460.0,-7864,-1290,1,Cash loans,Working,Secondary / secondary special,Married,House / apartment,3,0,N,Y,0
310900.0,665400.0,29520.0,-7815,-1241,4,Cash loans,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,1,0,N,Y,0
162900.0,561100.0,33600.0,-13408,-203,3,Cash loans,State servant,Higher education,Civil marriage,House / apartment,2,0,N,Y,0
133700.0,459800.0,27350.0,-22555,-823,3,Cash loans,Commercial associate,Higher education,Married,House / apartment,2,0,N,N,0
54800.0,137100.0,9150.0,-11345,-559,3,Cash loans,Pensioner,Secondary / secondary special,Married,House / apartment,3,0,Y,Y,1
149200.0,561500.0,29010.0,-17865,-1411,1,Cash loans,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,2,0,Y,Y,1
152600.0,593400.0,29640.0,-11239,-115,3,Cash loans,Working,Higher education,Single / not married,Rented apartment,2,0,N,Y,0
202700.0,868600.0,40370.0,-12839,-2625,3,Cash loans,Commercial associate,Higher education,Married,House / apartment,2,0,N,Y,1
103300.0,349100.0,17070.0,-21299,-205,4,Cash loans,Working,Secondary / secondary special,Married,House / apartment,1,0,N,Y,0
118500.0,462700.0,25470.0,-19383,-578,1,Cash loans,Working,Higher education,Married,House / apartment,2,0,Y,N,0
70300.0,269500.0,17190.0,-9203,-2628,2,Cash loans,Commercial associate,Secondary / secondary special,Separated,Municipal apartment,2,0,Y,N,1
46800.0,116800.0,5770.0,-14559,-96,2,Cash loans,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,2,1,Y,N,0
84600.0,223100.0,10290.0,-8139,-1564,2,Cash loans,Pensioner,Secondary / secondary special,Widow,House / apartment,2,0,N,Y,0
67200.0,207800.0,10200.0,-15398,-4717,2,Cash loans,Working,Higher education,Married,House / apartment,2,0,Y,Y,0
174300.0,322700.0,14400.0,-18316,-1755,1,Cash loans,Commercial associate,Secondary / secondary special,Married,House / apartment,2,0,Y,Y,0
113700.0,296000.0,19560.0,-9574,-2277,2,Cash loans,Pensioner,Lower secondary,Married,House / apartment,2,0,N,Y,0
112500.0,346400.0,22410.0,-12312,-2869,2,Cash loans,Commercial associate,Secondary / secondary special,Married,House / apartment,2,0,N,Y,0
90000.0,188300.0,9420.0,-14063,-459,1,Cash loans,Working,Higher education,Civil marriage,House / apartment,3,0,N,Y,0
45000.0,96300.0,4660.0,-22448,-1588,2,Cash loans,Working,Secondary / secondary special,Married,House / apartment,3,0,N,N,0
313100.0,955200.0,62600.0,-23632,-675,4,Cash loans,Working,Secondary / secondary special,Married,House / apartment,2,0,N,Y,1
89300.0,337000.0,14170.0,-8392,-524,3,Cash loans,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,2,0,Y,Y,0
119800.0,485300.0,27960.0,-19900,-390,2,Cash loans,Working,Higher education,Single / not married,House / apartment,1,0,Y,Y,0
71200.0,233200.0,15350.0,-13644,-1608,3,Cash loans,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,3,0,N,Y,0
239400.0,737800.0,40740.0,-13977,-2889,1,Revolving loans,Working,Higher education,Single / not married,House / apartment,2,1,N,N,1
158200.0,448900.0,18890.0,-19792,-3810,1,Cash loans,Working,Higher education,Married,House / apartment,2,0,N,Y,0
97400.0,226100.0,10780.0,-22430,-1022,1,Cash loans,Working,Secondary / secondary special,Married,Municipal apartment,3,0,Y,N,1
121000.0,265700.0,17530.0,-22952,-852,2,Revolving loans,Working,Secondary / secondary special,Single / not married,House / apartment,2,0,Y,Y,0
340800.0,1342100.0,56960.0,-16945,-2123,2,Cash loans,Commercial associate,Secondary / secondary special,Civil marriage,Rented apartment,2,1,N,Y,0
142000.0,433900.0,22680.0,-13409,-2768,1,Cash loans,Working,Secondary / secondary special,Married,House / apartment,2,0,N,Y,1
134500.0,529100.0,33090.0,-20326,-533,1,Cash loans,Working,Secondary / secondary special,Married,Rented apartment,2,0,Y,N,1
92000.0,340500.0,21720.0,-11704,-644,3,Cash loans,Commercial associate,Secondary / secondary special,Married,Municipal apartment,3,0,N,Y,0
57100.0,132700.0,7220.0,-16735,-1392,2,Cash loans,State servant,Secondary / secondary special,Married,House / apartment,3,1,N,Y,1
135900.0,431900.0,20750.0,-13432,-1073,5,Cash loans,Commercial associate,Secondary / secondary special,Married,House / apartment,3,0,N,N,0
173300.0,519700.0,29930.0,-18222,-2234,1,Cash loans,Pensioner,Secondary / secondary special,Married,House / apartment,2,0,Y,Y,0
255200.0,751400.0,36710.0,-11533,-1282,2,Cash loans,State servant,Secondary / secondary special,Married,Municipal apartment,1,0,N,Y,0
47800.0,156100.0,7590.0,-10749,-216,3,Cash loans,Pensioner,Secondary / secondary special,Married,Rented apartment,2,0,Y,Y,0
83900.0,373500.0,23530.0,-22427,-331,3,Revolving loans,State servant,Secondary / secondary special,Married,Municipal apartment,2,0,Y,N,1
110200.0,440200.0,20250.0,-9306,-2731,2,Cash loans,Pensioner,Secondary / secondary special,Married,House / apartment,2,1,N,Y,0
147000.0,623300.0,26270.0,-15801,-471,1,Cash loans,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,N,N,0
137000.0,257600.0,13070.0,-11219,-93,1,Cash loans,Working,Secondary / secondary special,Widow,House / apartment,3,1,N,Y,0
138600.0,302000.0,16540.0,-8295,-1721,2,Cash loans,Working,Higher education,Married,House / apartment,3,0,N,Y,0
180600.0,366400.0,22110.0,-8249,-1674,2,Cash loans,State servant,Higher education,Married,House / apartment,2,0,N,N,0
93700.0,235300.0,14660.0,-10486,-1673,2,Cash loans,Working,Secondary / secondary special,Married,House / apartment,3,0,N,Y,0
234900.0,703100.0,41660.0,-21600,-1274,1,Cash loans,State servant,Secondary / secondary special,Married,House / apartment,1,1,N,Y,0
182900.0,646300.0,37670.0,-12209,-5635,2,Cash loans,Working,Secondary / secondary special,Married,House / apartment,3,1,Y,Y,1
125500.0,395600.0,23460.0,-22945,-233,2,Cash loans,Working,Secondary / secondary special,Married,House / apartment,2,1,Y,N,0
327900.0,1389800.0,68180.0,-17017,-1303,3,Cash loans,Pensioner,Secondary / secondary special,Married,House / apartment,2,0,N,Y,0
320700.0,1391100.0,72260.0,-14687,-1516,3,Cash loans,Working,Higher education,Widow,House / apartment,3,0,N,Y,0
234800.0,526300.0,30540.0,-16992,-41,2,Cash loans,Pensioner,Secondary / secondary special,Married,House / apartment,2,0,N,N,0
45000.0,184600.0,8070.0,-15974,-969,2,Cash loans,Working,Secondary / secondary special,Married,Municipal apartment,3,0,N,N,1
324300.0,1005500.0,49950.0,-19864,-2788,1,Cash loans,State servant,Secondary / secondary special,Married,House / apartment,2,1,N,Y,0
219100.0,662600.0,34830.0,-12210,-1163,2,Cash loans,Commercial associate,Secondary / secondary special,Married,House / apartment,1,1,Y,N,0
401600.0,1574000.0,87940.0,-13344,-3801,1,Cash loans,Working,Secondary / secondary special,Married,House / apartment,2,1,Y,Y,1
273400.0,560900.0,30650.0,-22039,-1890,3,Cash loans,Working,Secondary / secondary special,Widow,House / apartment,3,0,N,N,0
324200.0,1356000.0,82270.0,-22880,-2653,2,Cash loans,Commercial associate,Higher education,Married,House / apartment,2,0,N,Y,0
228500.0,825200.0,44820.0,-22014,-2980,2,Cash loans,State servant,Higher education,Married,House / apartment,3,0,N,Y,1
289000.0,1203200.0,78820.0,-14411,-2135,2,Cash loans,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,2,0,N,Y,1
399100.0,1790000.0,92880.0,-20211,-2527,1,Cash loans,Working,Secondary / secondary special,Married,House / apartment,2,0,N,Y,0
164100.0,524900.0,29220.0,-15325,-2170,2,Cash loans,State servant,Incomplete higher,Single / not married,House / apartment,1,0,N,Y,0
67100.0,137700.0,5790.0,-15666,-1460,4,Cash loans,State servant,Higher education,Married,House / apartment,2,0,Y,Y,0
126300.0,284100.0,14230.0,-10959,-1526,2,Cash loans,Pensioner,Higher education,Married,House / apartment,3,0,N,Y,0
179000.0,478600.0,30880.0,-17170,-384,2,Cash loans,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,N,Y,0
152900.0,318000.0,16110.0,-10661,-3208,2,Cash loans,Working,Secondary / secondary special,Married,With parents,2,1,N,Y,0
79000.0,316100.0,15360.0,-12998,-683,2,Revolving loans,Working,Secondary / secondary special,Married,House / apartment,2,0,Y,Y,0
65200.0,169600.0,9520.0,-21411,-1401,2,Cash loans,Pensioner,Incomplete higher,Married,House / apartment,1,1,N,Y,0
101700.0,451000.0,19870.0,-10998,-524,1,Cash loans,Working,Secondary / secondary special,Married,House / apartment,2,1,N,Y,0
220500.0,815200.0,45510.0,-8813,-2173,2,Cash loans,Working,Higher education,Single / not married,Rented apartment,2,0,N,Y,0
324500.0,736100.0,36730.0,-8779,-2204,3,Revolving loans,Commercial associate,Secondary / secondary special,Separated,House / apartment,1,0,Y,Y,0
232900.0,718600.0,37340.0,-22789,-2957,4,Cash loans,Working,Secondary / secondary special,Married,House / apartment,2,0,Y,N,0
249900.0,764800.0,47860.0,-15816,-1762,1,Cash loans,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,2,0,N,N,0
141400.0,442600.0,26210.0,-14249,-1530,1,Cash loans,Working,Secondary / secondary special,Married,House / apartment,2,1,Y,N,1
61600.0,200000.0,10720.0,-20701,-1228,4,Cash loans,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,N,Y,0
117300.0,221000.0,12600.0,-21102,-418,2,Cash loans,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,1,0,N,Y,1
129400.0,472700.0,29280.0,-13008,-781,4,Cash loans,Pensioner,Secondary / secondary special,Single / not married,House / apartment,2,1,N,N,1
114900.0,358000.0,21980.0,-18817,-952,2,Cash loans,Working,Higher education,Married,House / apartment,2,0,Y,Y,0
151300.0,595500.0,27880.0,-20062,-5282,2,Cash loans,Working,Secondary / secondary special,Married,Rented apartment,2,1,N,N,0
183600.0,734700.0,36610.0,-18191,-1012,2,Cash loans,Commercial associate,Higher education,Separated,House / apartment,3,0,N,N,1
225600.0,546500.0,27900.0,-10106,-1611,1,Cash loans,Commercial associate,Secondary / secondary special,Widow,House / apartment,2,0,N,Y,0
128100.0,247300.0,11590.0,-21746,-4668,2,Revolving loans,Working,Secondary / secondary special,Married,House / apartment,2,0,Y,N,1
56800.0,210100.0,8890.0,-16334,-1334,1,Cash loans,Working,Secondary / secondary special,Single / not married,House / apartment,2,0,Y,N,0
115700.0,513700.0,23900.0,-12209,-528,2,Cash loans,Working,Higher education,Married,House / apartment,2,0,Y,Y,0
150500.0,452400.0,28510.0,-14504,-875,3,Cash loans,Working,Secondary / secondary special,Married,House / apartment,2,0,Y,Y,0
271400.0,678800.0,38140.0,-8274,-859,2,Cash loans,Pensioner,Secondary / secondary special,Single / not married,House / apartment,2,0,N,Y,0
110900.0,246500.0,12540.0,-9725,-2290,1,Cash loans,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,3,1,N,Y,0
190300.0,490200.0,28340.0,-19973,-641,5,Cash loans,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,2,1,N,Y,0
170300.0,457300.0,28000.0,-7670,-1095,1,Cash loans,Working,Secondary / secondary special,Single / not married,House / apartment,2,0,N,Y,0
150500.0,443100.0,22690.0,-14364,-4018,2,Cash loans,State servant,Secondary / secondary special,Married,House / apartment,2,0,N,Y,0
234500.0,837100.0,45300.0,-16067,-748,3,Cash loans,Pensioner,Secondary / secondary special,Separated,House / apartment,1,0,Y,Y,0
105800.0,268500.0,11730.0,-8548,-265,2,Cash loans,Working,Secondary / secondary special,Married,House / apartment,3,1,N,Y,0
110500.0,214100.0,12320.0,-23308,-1858,3,Revolving loans,Working,Secondary / secondary special,Separated,House / apartment,2,1,N,Y,0
146400.0,411100.0,21080.0,-11304,-817,2,Cash loans,Commercial associate,Secondary / secondary special,Married,House / apartment,2,1,Y,Y,0
106900.0,439400.0,23410.0,-12559,-1394,2,Cash loans,Commercial associate,Higher education,Civil marriage,House / apartment,1,0,N,N,0
189900.0,597300.0,31650.0,-12554,-1836,3,Cash loans,Commercial associate,Secondary / secondary special,Married,House / apartment,2,0,N,Y,0
103100.0,454100.0,26540.0,-11373,-956,2,Cash loans,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,2,0,Y,N,0
164900.0,521000.0,29640.0,-7693,-1119,2,Cash loans,Working,Secondary / secondary special,Married,House / apartment,2,0,N,N,0
140100.0,356500.0,18890.0,-19391,-931,2,Cash loans,Working,Secondary / secondary special,Married,House / apartment,2,0,Y,N,0
164000.0,380800.0,16160.0,-23208,-670,2,Cash loans,Working,Secondary / secondary special,Married,House / apartment,1,1,N,Y,0
117000.0,430000.0,25000.0,-11274,-3960,2,Cash loans,State servant,Secondary / secondary special,Married,Rented apartment,1,0,Y,Y,0
124300.0,403800.0,26190.0,-18326,-267,1,Cash loans,Pensioner,Secondary / secondary special,Married,House / apartment,2,0,Y,N,1
154500.0,530100.0,32870.0,-19593,-242,1,Cash loans,Pensioner,Higher education,Married,House / apartment,1,0,Y,N,0
162900.0,625300.0,42220.0,-21305,-5011,2,Cash loans,Working,Secondary / secondary special,Married,With parents,1,1,Y,Y,0
147000.0,552700.0,25210.0,-14462,-428,1,Cash loans,Working,Secondary / secondary special,Married,House / apartment,3,0,Y,Y,0
345500.0,662400.0,31650.0,-12538,-293,1,Cash loans,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,2,0,N,Y,0
89700.0,355800.0,19930.0,-12898,-1399,2,Revolving loans,Working,Higher education,Married,House / apartment,3,0,N,Y,0
142600.0,461800.0,22230.0,-19122,-87,2,Revolving loans,Pensioner,Higher education,Married,House / apartment,2,0,N,Y,0
67000.0,191500.0,8220.0,-20796,-1767,1,Cash loans,Commercial associate,Secondary / secondary special,Married,House / apartment,2,0,N,N,0
